filename,pseudo_label
05085.wav,"Justru lebih berbahaya, pertama karena mereka udah tau, you have this, this, this, this, jadi gak tau genuinity-nya, terus kayak takut di-spill apa-apa gitu misalnya. Paham. Parno, semua chat, semua call. Paham. Tuan, period pernah diem-diem foto lagi ngapain gitu, suka, what is this gitu loh. Karena walaupun I'm public, by nature I'm private. I don't share a lot of kehidupan sehari-hari gitu loh. Lo introvert berarti? Introvert banget. I see. Banget capek. Jadi batasnya kalo udah..."
05086.wav,"Meeting total 6 jam kumulatif seharian tuh udah drain banget. Iya sih, I can imagine. Apalagi lu introvert, abis itu lu harus kayak bikin konten dan segala macam, itu kan kadang-kadang very draining. Very draining. Dan kalo introvert tuh yang orang gak sadar ya, when you make content kan harus berdasarkan mood. Bener. Nah kita tuh bener-bener, kadang kalo moodnya lagi jelek banget, capek banget, tapi aduh dipaksa sama tim, hasilnya jelek terus kayak aduh ngapain sih gue konten gitu misalnya. Iya. Tapi ya, these are the things yang kita harus..."
05087.wav,"Lalu ketip push through kan, karena kan I believe in self-development practices kayak justru challenge paling gedenya, can you keep doing it pas lu gak motivated? Pas lu capek, pas lu burn out, keep doing it. Karena itu kan yang ngebedain the 1% dibanding the rest of the world lah. Tapi, then when do you know when to stop?"
05088.wav,"Kan ya gue setuju, misalkan challenge yang paling besar adalah kalo misalkan lo lagi ga motivated, lo harus ngelakukin terus. Tapi kan it's not healthy for you kalo you keep pushing through. So, when do you know kayak, okay, I think I need to take a break or I need to stop? Depends on the goal. Ini karena gue sambil belajar Islam ya. Okay. Kan katanya ada ikhtiar, tawakal, istiqomah. Bener gak? Bener gak?"
05089.wav,"Kok nyoba dekat... okay. Beda-beda. Jadi gini. Kenapa lu gak tanya ke gue sih? Lu gak percaya. Kita test, kita test audience gitu loh. Ini kalo mama sama Ustadz Felix denger pasti bangga, karena gue baru belajar gitu. Konsepnya kan ada tiga. Pertama, tawakal dulu deh gitu. Iya. Kita harus ada memulai sesuatu dengan prinsip berserah kepada yang maha kuasa, berserah ke Allah. Iya. Whatever we do, kita berserah. Tapi harus disertai sama ikhtiar. Do the best. Yes."
05091.wav,"Gak akan, gitu. So, oke, prinsipnya kalo I wanna do something different, orang biasa yang pengen melakukan hal-hal yang luar biasa, ternyata konsistensinya lebih penting dibanding just working hard, working smart, berserah, so... kadang memaksakan diri aja, gitu. Tapi ada momennya, I know when to stop. Biasanya itu bukan pas gua gak motivated, tapi pas di periode yang lumayan panjang, 1-2 minggu, I don't feel inspired at all."
05092.wav,"Jadi kan kalau teori duniawinya, work when inspired, rest when you're not, gitu. Jadi harusnya, walaupun susah, if we're doing something yang purpose-nya bagus dan kita percaya ini sesuatu yang kita mau, walaupun capek, you'll still be inspired, you'll still wanna push through, itu sih. Oke, tadi karena lo ngomongin soal agama sedikit, jadi gue penasaran kan, lo sangat terkenal punya IQ yang sangat tinggi."
05093.wav,"Kecil lah. Terus lu juga sangat terkenal bahwa you're very critical, you're very smart gitu ya. Kadang very dumb kan, karena terlalu vokal. Ya, itu, tapi itu bener sih. Kadang-kadang. Tapi lu gak cantik deh kritik pemerintahnya, lu harus santai gitu. Gue sering dikira kayak gituin. Tapi gak apa-apa sih, menurut gue."
05094.wav,"Okay, anyway, talking about religion, kan kalo you're very critical gitu ya, lu kan masih mempertanyakan segala sesuatunya gitu, you're very logical. Tapi kan kadang-kadang when you talk about religion, kadang-kadang tuh gak cuma di logikanya doang yang jalan, tapi there's a lot of other factors lah, emotion, trust, apa segala macem. Gue cuma pingin..."
05095.wav,"Gue penasaran banget saat lo belajar dan lo memilih untuk, gue pingin nih mendalami agama, kayak what's the biggest challenge? Karena kan pasti otak lo, logika lo kan pasti bermain banget nih, kayak tell me, what's the biggest challenge? Contoh yang sampai sekarang gue masih belum bener-bener dapat jawabannya kenapa Islam gak boleh makan babi. Okay. Kalo back then, logic reasoning-nya make sense, kotor dan lain-lain, tapi sekarang kan modernization dan lain-lain gitu, itu contoh. Okay."
05096.wav,"Lu pernah nanya gak ini ke Ustadz Felix? Pernah, pernah. Apa jawabannya? Jawaban dia tuh masih, dia bilang save it for one specific episode, tapi jawaban dia tuh kayak gini, kita boleh mempertanyakan apakah dia analoginya dokter nih kalau kita sakit nih. Terus dia bilang, oke lu harus begini-begini nih, kita wajib mempertanyakan legitimasinya. Beneran dokter gak? Beneran punya sertifikasi gak gitu? Tapi kalau kita udah percaya bahwa dia dokter, pas dia ngasih resep kita gak boleh bandel. Okay."
05097.wav,"Prinsipnya kayak gitu, jadi misalnya kita udah percaya Allah dan dia sudah berkata demikian, ya kita gak boleh bandel. Paham. Nah jawabannya kan, okay, based on faith gitu, konsepnya gue ngerti duniawi, tapi gak secara konkret logika dan sains menjawab itu. Dan gue bilang ke Ust. Felix, gue belum puas, Ust. Iya. Gue sangat rebel gitu sama Ust. Felix, gue tanya semuanya gitu. Terus ya lo, cecer. Terus gue tanya, contohnya yang kayak gitu tuh kayak, everything harus bisa dijelaskan dengan logika, kecuali satu pertanyaan."
05099.wav,"Tugasnya para nabi itu untuk meningkatkan taraf berpikir umatnya, dan harus taraf berpikir dulu. Jadi kayak, I think therefore I am, kan sering kan ada quote-quote kayak gitu kan. Ujung-ujungnya semua bermuara kepikiran, kalau kita gak bisa berpikir, apapun yang kita percaya itu gak kuat basisnya. Justru kalau kata Ustadz Felix, misalnya ada orang nih, Ustadz atau orang tua, even my parents gitu, nih ada buku Al-Quran ya, ini aturan hidup, ikutin semuanya, hidup lu bakal baik-baik aja. Itu gak boleh sebenarnya."
05100.wav,"Yang bener tuh agama gak boleh dipaksakan sebatas ritual dan hafalan, tapi harus dipahami. Paham, itu bener. Untuk memahami harus punya taraf berpikir yang kuat. You have to be able to ask questions, harus bisa menantang. Kayak legitimasinya tuh gak boleh main telan aja. Karena orang-orang yang mengikuti agama tanpa berpikir, impact-nya bisa kemana-mana. Jadi misalnya kayak ada anarkisme memang atas nama agama, ada yang kayak misalnya nyolong, habis itu..."
05101.wav,"Menggunakan agama, terus apa gitu, jadi gak make sense, harus berpikir dulu. I think logic is number one, tetep. Okay, when you talk about logic di agama, tapi kan pertamanya adalah lo harus punya faith terhadap agama itu kan? Nah, iya. Jadi kan tawakal itiar, tawakal dulu. Harus berserah dulu. Nah, gue penasaran, kapan titik di hidup lo yang lo mulai bisa berserah?"
05102.wav,"Dimana kan tadi lu bilang, lu kan 5 years, lu ga puasa, lu ga taat gitu. Jadi niatnya tuh apa mulainya gitu? What's the reason? Ada kejadian apa yang tiba-tiba lu pasrah atau berniat untuk, oke, gue mencoba deh. Nah, ini kalo gue ngomong kata ini kayaknya harus disensor. I was suicidal once. Aw, what happened? Last year, periodenya tuh 6 bulan, I was on multiple meds."
05103.wav,"Dan waktu itu jujur gak terlalu bisa di-explain with logic kenapa gue tiba-tiba kayak gitu. Walaupun sekarang udah bisa lebih ngerti lah why it happened gitu loh. Jadi manusia itu ada mentoknya. We are perfectly imperfect dan kita ada limitnya. Pikiran kita ada limitnya, emotional kita ada limitnya, bahkan kepercayaan kita pun ada limitnya. Nah, biasanya orang yang mulai menerima nilai-nilai spiritual itu kalau mereka ngelewatin sebuah krisis. Tapi krisis yang diproses dengan baik."
05104.wav,"Transcendence bahasanya, pencerahan spiritual atau kayak awakening itu gak mungkin terjadi tanpa crisis, it's impossible. Kalo orang bilang kayak, oh gue ada pencerahan, tapi hidupnya adem-adem ayam aja gitu. Gue bilangnya itu pseudo transcendence, it's basically blind faith, karena real."
05106.wav,"Gue bener-bener berserah. The first time I let go everything, duniawi, secara pikiran, dan lain-lain, terus kayak pas berserah, kok tenang ya? Gitu lah. Basic things kayak saying thank you. Kita gak pernah say thank you loh about the things that di hidup kita, jarang banget. Complain lebih sering daripada thank you. Thank you kita bisa bernafas, thank you kita bisa tidur nyenyak, we have family that loves us. Dan konsep agama sebenarnya mendekatkan kita untuk ngelakuin hal itu. Iya, bersyukur. Bersyukur. All the little things. Nah jadi gara-gara itu, mentok."
05108.wav,"I see. Gitu, road map-nya. Harus ada crisis sih. Harus ada crisis. Harus ada. Gue penasaran sih waktu that crisis hits you gitu ya, apakah itu juga besar banyaknya adalah lu kosong secara emosional? Do you feel like lonely, you feel kayak... Surprisingly no, bukan emosional. It was purely, mungkin bahasanya persepsi terhadap diri sendiri. Pas udah jadi public figure yang gak banyak orang ngomongin buat temen-temen influencer, I am..."
05111.wav,"Hormones dan lain-lain, jadi mulanya di pikiran. Even Islam pun kalau gak salah hampir semua ayat-ayat yang ada di Al-Quran itu paling banyak disebut tentang berpikir. Thinking is more important than believing. Jadi ya, emang PR paling gedenya apalagi di Indonesia untuk bikin rakyatnya berpikir. Iya bener. Itu PR paling gedenya. Bener, bener, bener. Karena dibuat dari situ. By the way, talking about tadi, gue juga sebenarnya merasakan sih, maksud gue ya..."
05112.wav,"Karena kan emang menjadi quote-unquote public figure, it's not that easy ya. It's not as easy as people think gitu ya. Dan kadang-kadang tuh, gue merasa gue tuh udah berdamai nih, udah beres gitu. Karena kan gue tuh selalu ngerasa ya, kayaknya..."
05114.wav,"Yang paling tinggi itu self-actualization. Cara kita mengaktualisasi diri dan masalahnya, karena kita makhluk sosial banget, being in the spotlight itu tuh bikin itu lebih pressure lagi. Iya. Even more so, misalnya udah keluarganya punya put so much pressure ke anaknya, udah semua, dan yang ditambah dengan public figure, how do you cope? Atau mungkin, I'm more curious about have you went through your crisis? Jadi public figure."
05116.wav,"Mencoba untuk berdamai terus, tapi gue tau gue tuh gak akan bisa nyampe titik berdamai, karena it's a process gitu, latihan. Kan ini kayak latihan ya, gue ngerasa tuh, ya ini kuat-kuatannya gue bisa diberikan pressure tuh seberapa besar gitu, tapi gue selalu merasa bahwa Allah gak akan ngasih gue cobaan yang gue gak bisa."
05117.wav,"Hadapi, gitu. Jadi gue ada rasa kayak, okay gue juga kadang harus ada berserahnya juga nih, karena gue tidak bisa mengkontrol sama external, all the external factors, gitu. Jadi gue ngerasa, yaudah deh gue mencoba untuk berdamai, tapi kalau misalkan gue lagi banyak crisis, which gue udah pernah mengalami kasus besarnya, cuma sekarang yang krisis kecil-krisis kasis kecilnya, yaudah gue mencoba untuk, tadi, bersyukur sama kayak lo, sama kalau gue ngingetin lagi, kayak gue tuh, apa sih gue mau apa dalam hidup ini sebenarnya, gitu. Nah itu bagus."
05119.wav,"Iya, iya. Gue paham gak? Jadi telan aja, telan, telan, telan, telan, sampai akhirnya nanti lo bludak gitu. Beneran. Jadi gue ngerasa, oke gue harus lebih aware atas krisis dalam hidup gue, walaupun sekecil apapun, gue mencoba untuk melihatnya, embrace it, and try to apa ya, bukan berdamai sih, mencoba untuk cari jalan keluar yang terbaik buat diri gue-nya. Iya, dan sebenarnya, mostly tuh banyak yang disolve secara duniawi. Nah, awalnya gini, gue kira kayak agama itu sesuatu yang..."
05120.wav,"Harus tolan mentah-mentah aja gitu, dan ini bakal ngatur hidup lu. Ternyata misalnya, kalau secara kognitif manusia handling crisis ya, atau ketidaknyamanan secara emosional, itu dari cognitive dissonance, cognitive reappraisal, sama cognitive reframing. Itu kan hal-hal yang sebenarnya kita bisa lakuin ke pikiran diri kita sendiri untuk nge-cook. Untuk mengubah bahkan sampai di tahap sesuatu yang negatif menjadi sesuatu yang positif. Termasuk kayak kalau misalnya sakit, anehnya gini, di Indonesia banyak yang kalau sakit,"
05121.wav,"Di yang pendidikan rendah, ya, dan datangnya ke shaman, dukun, dan teman-temannya gitu, banyak kan? Bukan karena mereka gak kepercaya agama, karena mereka belum bisa berpikir. So, tetep, I think ya, yang jadi basis dari semuanya itu harus... Berpikir. Berpikir. Oh iya, dan gue juga ngerasa, menurut gue, agama membantu itu juga sih, kayak contoh ya, misalkan lo lagi melalui krisis gitu ya. Lo kan kadang-kadang butuh ketenangan kan? Dengan lo sholat,"
05122.wav,"Lu menurut gue itu tuh membuat lu tenang, dengan lu tenang lu bisa berfikir. Bener. Untuk lu tidak terlalu cepat mengambil keputusan, untuk lu bisa reflect back, untuk lu gak gara-gara krisis lu jadi kayak emotionally unstable dan memilih hal-hal yang tidak baik nantinya untuk hidup lu. Jadi, there's little things yang menurut gue on a daily basis ya, dengan suatu tim waktu apa segala macam tuh, there's a moment of peace in a way untuk kita bisa lebih affective."
05123.wav,"Berfikir menurut gue. Iya, kayak ini kan ultimate-nya kan Sakina, makanya waktu itu Edwin Felix bilang kayak, oh lu mau tenang, Allah tuh memberikan ultimate ketenangan tuh lewat Sakina, Sakina tuh dari mana? Dari istri, cari istri makanya gitu. Oh tetep ya? Tetep, terus gue kayak, at one period ya. Mungkin lu terlalu picky kali? Nggak, takut, karena takut. I've heard horror stories of marriages, jadi takut banget. Tapi lu udah punya pacar sekarang?"
05125.wav,"Aduh, gue harus cari yang mana. Ya mungkin nanti lo akan menemukan perempuan yang tepat, akhirnya bisa menghilangkan rasa takut lo itu. Nah, berarti mungkin belum ketemu aja, gapapa, santai. Gapapa, tenang, sabar. Banyak doa, tapi juga cari. Iya, nah itu yang kekurang. Eh, tadi kita ngomong soal pencarian diri lagi gitu ya, dalam hidup gitu. Lo pernah gak sih kayak reflect back sebenernya apa sih yang lo mau tuju ke hidup lo dan lo di hidup lo dan lo udah ada jawabannya belum? Udah."
05126.wav,"Apa itu? Simply put kayak, sebenernya the ultimate question of humanity kan, what happens after you die? Kita punya banyak teori, banyak percayaan, tapi gak ada yang bisa membuktikan. Ujung-ujungnya, kalau secara manusiawi, tanpa agama, tanpa anything spiritual ya, to leave something behind. Itu paling simpel. Itu yang bisa dirasionalkan. Jadi kita tenang nih, gak kayak kita ngelakuin semua hal di hidup kita dan sia-sia ujung-ujungnya. Karena kita bakal leave something behind. Baru opsi yang kedua, pas udah religion is involved,"
05127.wav,"What the afterlife, gitu loh. Surga dan neraka dan lain-lain gitu. Nah kebanyakan orang default langsung yang kedua, yaudah gue gak usah ngejar duniawi, gue gak usah kerja keras, ya gak apa-apa hidup gini-gini aja gitu misalnya. Karena dia cuma ngincer ini, karena gak bisa berpikir. Padahal realitanya ini tuh sama pentingnya. Waktu itu gue diajarin, katanya yang bikin Nabi Muhammad itu beda, karena dia win di dua dunia, dunia akhirat sama dunia realnya."
05129.wav,"Teknisnya banyak tentang what kind of business I want to build, tapi for now, kayak, I want to build something big enough yang bentuknya tuh bukan Raymond Chin, tapi like a symbol. Ada lagi kayak Bruce Wayne, ngebangun Wayne Enterprises, tapi yang lebih dinginnya tuh Batman. Karena apa yang lu lakuin bukan apa yang lu punya, tapi apa yang lu beli dampak ke society. Oke. Ujung-ujungnya itu, kalo garis besarnya. Dan di bidang apa? Kalo my passion right now is investments. Oke."
05130.wav,"Jadi kayak kalo ada bisnis-bisnis, karena I believe entrepreneurship is one of the biggest key. Kita buka lapangan pekerjaan, kita ngebantu orang, dan lain-lain. Indonesia krisis banget, entrepreneurship. Itu kerjaan yang sangat mulia menurut gue."
